,ECG_1,ECG_2,Time_Adjusted
1124,,,3.1222222222222222
1125,,,3.125
1126,,,3.1277777777777778
1127,,,3.1305555555555555
1128,,,3.1333333333333333
1129,,,3.136111111111111
1130,,,3.138888888888889
1131,,,3.1416666666666666
1132,,,3.1444444444444444
1133,,,3.147222222222222
1134,,,3.15
1135,,,3.1527777777777777
1136,,,3.1555555555555554
1137,,,3.158333333333333
1138,,,3.161111111111111
1139,,,3.1638888888888888
1140,,,3.1666666666666665
1141,,,3.1694444444444443
1142,,,3.172222222222222
1143,,,3.175
1144,,,3.1777777777777776
1145,,,3.1805555555555554
1146,,,3.183333333333333
1147,,,3.186111111111111
1148,,,3.188888888888889
1149,,,3.191666666666667
1150,,,3.1944444444444446
1151,,,3.1972222222222224
1152,,,3.2
1153,,,3.202777777777778
1154,,,3.2055555555555557
1155,,,3.2083333333333335
1156,,,3.2111111111111112
1157,,,3.213888888888889
1158,,,3.216666666666667
1159,,,3.2194444444444446
1160,,,3.2222222222222223
1161,,,3.225
1162,,,3.227777777777778
1163,,,3.2305555555555556
1164,,,3.2333333333333334
1165,,,3.236111111111111
1166,,,3.238888888888889
1167,,,3.2416666666666667
1168,,,3.2444444444444445
1169,,,3.2472222222222222
1170,,,3.25
1171,,,3.2527777777777778
1172,,,3.2555555555555555
1173,,,3.2583333333333333
1174,,,3.261111111111111
1175,,,3.263888888888889
1176,,,3.2666666666666666
1177,,,3.2694444444444444
1178,,,3.272222222222222
1179,,,3.275
1180,,,3.2777777777777777
1181,,,3.2805555555555554
1182,,,3.283333333333333
1183,,,3.286111111111111
1184,,,3.2888888888888888
1185,,,3.2916666666666665
1186,,,3.2944444444444443
1187,,,3.297222222222222
1188,,,3.3
1189,,,3.3027777777777776
1190,,,3.3055555555555554
1191,,,3.308333333333333
1192,,,3.311111111111111
1193,,,3.313888888888889
1194,,,3.316666666666667
1195,,,3.3194444444444446
1196,,,3.3222222222222224
1197,,,3.325
1198,,,3.327777777777778
1199,,,3.3305555555555557
1200,,,3.3333333333333335
1201,,,3.3361111111111112
1202,,,3.338888888888889
1203,,,3.341666666666667
1204,,,3.3444444444444446
1205,,,3.3472222222222223
1206,,,3.35
1207,,,3.352777777777778
1208,,,3.3555555555555556
1209,,,3.3583333333333334
1210,,,3.361111111111111
1211,,,3.363888888888889
1212,,,3.3666666666666667
1213,,,3.3694444444444445
1214,,,3.3722222222222222
1215,,,3.375
1216,,,3.3777777777777778
1217,,,3.3805555555555555
1218,,,3.3833333333333333
1219,,,3.386111111111111
1220,,,3.388888888888889
1221,,,3.3916666666666666
1222,,,3.3944444444444444
1223,,,3.397222222222222
1224,,,3.4
1225,,,3.4027777777777777
1226,,,3.4055555555555554
1227,,,3.408333333333333
1228,,,3.411111111111111
1229,,,3.4138888888888888
1230,,,3.4166666666666665
1231,,,3.4194444444444443
1232,,,3.422222222222222
1233,,,3.425
1234,,,3.4277777777777776
1235,,,3.4305555555555554
1236,,,3.433333333333333
1237,,,3.436111111111111
1238,,,3.438888888888889
1239,,,3.441666666666667
1240,,,3.4444444444444446
1241,,,3.4472222222222224
1242,,,3.45
1243,,,3.452777777777778
1244,,,3.4555555555555557
1245,,,3.4583333333333335
1246,,,3.4611111111111112
1247,,,3.463888888888889
1248,,,3.466666666666667
1249,,,3.4694444444444446
1250,,,3.4722222222222223
1251,,,3.475
1252,,,3.477777777777778
1253,,,3.4805555555555556
1254,,,3.4833333333333334
1255,,,3.486111111111111
1256,,,3.488888888888889
1257,,,3.4916666666666667
1258,,,3.4944444444444445
1259,,,3.4972222222222222
1260,,,3.5
1261,,,3.5027777777777778
1262,,,3.5055555555555555
1263,,,3.5083333333333333
1264,,,3.511111111111111
1265,,,3.513888888888889
1266,,,3.5166666666666666
1267,,,3.5194444444444444
1268,,,3.522222222222222
1269,,,3.525
1270,,,3.5277777777777777
1271,,,3.5305555555555554
1272,,,3.533333333333333
1273,,,3.536111111111111
1274,,,3.5388888888888888
1275,,,3.5416666666666665
1276,,,3.5444444444444443
1277,,,3.547222222222222
1278,,,3.55
1279,,,3.5527777777777776
1280,,,3.5555555555555554
1281,,,3.558333333333333
1282,,,3.561111111111111
1283,,,3.563888888888889
1284,,,3.566666666666667
1285,,,3.5694444444444446
1286,,,3.5722222222222224
1287,,,3.575
1288,,,3.577777777777778
1289,,,3.5805555555555557
1290,,,3.5833333333333335
1291,,,3.5861111111111112
1292,,,3.588888888888889
1293,,,3.591666666666667
1294,,,3.5944444444444446
1295,,,3.5972222222222223
1296,,,3.6
1297,,,3.602777777777778
1298,,,3.6055555555555556
1299,,,3.6083333333333334
1300,,,3.611111111111111
1301,,,3.613888888888889
1302,,,3.6166666666666667
1303,,,3.6194444444444445
1304,,,3.6222222222222222
1305,,,3.625
1306,,,3.6277777777777778
1307,,,3.6305555555555555
1308,,,3.6333333333333333
1309,,,3.636111111111111
1310,,,3.638888888888889
1311,,,3.6416666666666666
1312,,,3.6444444444444444
1313,,,3.647222222222222
1314,,,3.65
1315,,,3.6527777777777777
1316,,,3.6555555555555554
1317,,,3.658333333333333
1318,,,3.661111111111111
1319,,,3.6638888888888888
1320,,,3.6666666666666665
1321,,,3.6694444444444443
1322,,,3.672222222222222
1323,,,3.675
1324,,,3.6777777777777776
1325,,,3.6805555555555554
1326,,,3.683333333333333
1327,,,3.686111111111111
1328,,,3.688888888888889
1329,,,3.691666666666667
1330,,,3.6944444444444446
1331,,,3.6972222222222224
1332,,,3.7
1333,,,3.702777777777778
1334,,,3.7055555555555557
1335,,,3.7083333333333335
1336,,,3.7111111111111112
1337,,,3.713888888888889
1338,,,3.716666666666667
1339,,,3.7194444444444446
1340,,,3.7222222222222223
1341,,,3.725
1342,,,3.727777777777778
1343,,,3.7305555555555556
1344,,,3.7333333333333334
1345,,,3.736111111111111
1346,,,3.738888888888889
1347,,,3.7416666666666667
1348,,,3.7444444444444445
1349,,,3.7472222222222222
1350,,,3.75
1351,,,3.7527777777777778
1352,,,3.7555555555555555
1353,,,3.7583333333333333
1354,,,3.761111111111111
1355,,,3.763888888888889
1356,,,3.7666666666666666
1357,,,3.7694444444444444
1358,,,3.772222222222222
1359,,,3.775
1360,,,3.7777777777777777
1361,,,3.7805555555555554
1362,,,3.783333333333333
1363,,,3.786111111111111
1364,,,3.7888888888888888
1365,,,3.7916666666666665
1366,,,3.7944444444444443
1367,,,3.797222222222222
1368,,,3.8
1369,,,3.8027777777777776
1370,,,3.8055555555555554
1371,,,3.808333333333333
1372,,,3.811111111111111
1373,,,3.813888888888889
1374,,,3.816666666666667
1375,,,3.8194444444444446
1376,,,3.8222222222222224
1377,,,3.825
1378,,,3.827777777777778
1379,,,3.8305555555555557
1380,,,3.8333333333333335
1381,,,3.8361111111111112
1382,,,3.838888888888889
1383,,,3.841666666666667
1384,,,3.8444444444444446
1385,,,3.8472222222222223
1386,,,3.85
1387,,,3.852777777777778
1388,,,3.8555555555555556
1389,,,3.8583333333333334
1390,,,3.861111111111111
1391,,,3.863888888888889
1392,,,3.8666666666666667
1393,,,3.8694444444444445
1394,,,3.8722222222222222
1395,,,3.875
1396,,,3.8777777777777778
1397,,,3.8805555555555555
1398,,,3.8833333333333333
1399,,,3.886111111111111
1400,,,3.888888888888889
1401,,,3.8916666666666666
1402,,,3.8944444444444444
1403,,,3.897222222222222
1404,,,3.9
1405,,,3.9027777777777777
1406,,,3.9055555555555554
1407,,,3.908333333333333
1408,,,3.911111111111111
1409,,,3.9138888888888888
1410,,,3.9166666666666665
1411,,,3.9194444444444443
1412,,,3.922222222222222
1413,,,3.925
1414,,,3.9277777777777776
1415,,,3.9305555555555554
1416,,,3.933333333333333
1417,,,3.936111111111111
1418,,,3.938888888888889
1419,,,3.941666666666667
1420,,,3.9444444444444446
1421,,,3.9472222222222224
1422,,,3.95
1423,,,3.952777777777778
1424,,,3.9555555555555557
1425,,,3.9583333333333335
1426,,,3.9611111111111112
1427,,,3.963888888888889
1428,,,3.966666666666667
1429,,,3.9694444444444446
1430,,,3.9722222222222223
1431,,,3.975
1432,,,3.977777777777778
1433,,,3.9805555555555556
1434,,,3.9833333333333334
1435,,,3.986111111111111
1436,,,3.988888888888889
1437,,,3.9916666666666667
1438,,,3.9944444444444445
1439,,,3.9972222222222222
1440,,,4.0
1441,,,4.002777777777778
1442,,,4.0055555555555555
1443,,,4.008333333333334
1444,,,4.011111111111111
1445,,,4.013888888888889
1446,,,4.016666666666667
1447,,,4.019444444444445
1448,,,4.022222222222222
1449,,,4.025
1450,,,4.027777777777778
1451,,,4.030555555555556
1452,,,4.033333333333333
1453,,,4.036111111111111
1454,,,4.038888888888889
1455,,,4.041666666666667
1456,,,4.044444444444444
1457,,,4.0472222222222225
1458,,,4.05
1459,,,4.052777777777778
1460,,,4.055555555555555
1461,,,4.058333333333334
1462,,,4.061111111111111
1463,,,4.063888888888889
1464,,,4.066666666666666
1465,,,4.069444444444445
1466,,,4.072222222222222
1467,,,4.075
1468,,,4.0777777777777775
1469,,,4.080555555555556
1470,,,4.083333333333333
1471,,,4.086111111111111
1472,,,4.088888888888889
1473,,,4.091666666666667
1474,,,4.094444444444444
1475,,,4.097222222222222
1476,,,4.1
1477,,,4.102777777777778
1478,,,4.105555555555555
1479,,,4.108333333333333
1480,,,4.111111111111111
1481,,,4.113888888888889
1482,,,4.116666666666666
1483,,,4.1194444444444445
1484,,,4.122222222222222
1485,,,4.125
1486,,,4.127777777777778
1487,,,4.1305555555555555
1488,,,4.133333333333334
1489,,,4.136111111111111
1490,,,4.138888888888889
1491,,,4.141666666666667
1492,,,4.144444444444445
1493,,,4.147222222222222
1494,,,4.15
1495,,,4.152777777777778
1496,,,4.155555555555556
1497,,,4.158333333333333
1498,,,4.161111111111111
1499,,,4.163888888888889
1500,,,4.166666666666667
1501,,,4.169444444444444
1502,,,4.1722222222222225
1503,,,4.175
1504,,,4.177777777777778
1505,,,4.180555555555555
1506,,,4.183333333333334
1507,,,4.186111111111111
1508,,,4.188888888888889
1509,,,4.191666666666666
1510,,,4.194444444444445
1511,,,4.197222222222222
1512,,,4.2
1513,,,4.2027777777777775
1514,,,4.205555555555556
1515,,,4.208333333333333
1516,,,4.211111111111111
1517,,,4.213888888888889
1518,,,4.216666666666667
1519,,,4.219444444444444
1520,,,4.222222222222222
1521,,,4.225
1522,,,4.227777777777778
1523,,,4.230555555555555
1524,,,4.233333333333333
1525,,,4.236111111111111
1526,,,4.238888888888889
1527,,,4.241666666666666
1528,,,4.2444444444444445
1529,,,4.247222222222222
1530,,,4.25
1531,,,4.252777777777778
1532,,,4.2555555555555555
1533,,,4.258333333333334
1534,,,4.261111111111111
1535,,,4.263888888888889
1536,,,4.266666666666667
1537,,,4.269444444444445
1538,,,4.272222222222222
1539,,,4.275
1540,,,4.277777777777778
1541,,,4.280555555555556
1542,,,4.283333333333333
1543,,,4.286111111111111
1544,,,4.288888888888889
1545,,,4.291666666666667
1546,,,4.294444444444444
1547,,,4.2972222222222225
1548,,,4.3
1549,,,4.302777777777778
1550,,,4.305555555555555
1551,,,4.308333333333334
1552,,,4.311111111111111
1553,,,4.313888888888889
1554,,,4.316666666666666
1555,,,4.319444444444445
1556,,,4.322222222222222
1557,,,4.325
1558,,,4.3277777777777775
1559,,,4.330555555555556
1560,,,4.333333333333333
1561,,,4.336111111111111
1562,,,4.338888888888889
1563,,,4.341666666666667
1564,,,4.344444444444444
1565,,,4.347222222222222
1566,,,4.35
1567,,,4.352777777777778
1568,,,4.355555555555555
1569,,,4.358333333333333
1570,,,4.361111111111111
1571,,,4.363888888888889
1572,,,4.366666666666666
1573,,,4.3694444444444445
1574,,,4.372222222222222
1575,,,4.375
1576,,,4.377777777777778
1577,,,4.3805555555555555
1578,,,4.383333333333334
1579,,,4.386111111111111
1580,,,4.388888888888889
1581,,,4.391666666666667
1582,,,4.394444444444445
1583,,,4.397222222222222
1584,,,4.4
1585,,,4.402777777777778
1586,,,4.405555555555556
1587,,,4.408333333333333
1588,,,4.411111111111111
1589,,,4.413888888888889
1590,,,4.416666666666667
1591,,,4.419444444444444
1592,,,4.4222222222222225
1593,,,4.425
1594,,,4.427777777777778
1595,,,4.430555555555555
1596,,,4.433333333333334
1597,,,4.436111111111111
1598,,,4.438888888888889
1599,,,4.441666666666666
1600,,,4.444444444444445
1601,,,4.447222222222222
1602,,,4.45
1603,,,4.4527777777777775
1604,,,4.455555555555556
1605,,,4.458333333333333
1606,,,4.461111111111111
1607,,,4.463888888888889
1608,,,4.466666666666667
1609,,,4.469444444444444
1610,,,4.472222222222222
1611,,,4.475
1612,,,4.477777777777778
1613,,,4.480555555555555
1614,,,4.483333333333333
1615,,,4.486111111111111
1616,,,4.488888888888889
1617,,,4.491666666666666
1618,,,4.4944444444444445
1619,,,4.497222222222222
1620,,,4.5
1621,,,4.502777777777778
1622,,,4.5055555555555555
1623,,,4.508333333333334
1624,,,4.511111111111111
1625,,,4.513888888888889
1626,,,4.516666666666667
1627,,,4.519444444444445
1628,,,4.522222222222222
1629,,,4.525
1630,,,4.527777777777778
1631,,,4.530555555555556
1632,,,4.533333333333333
1633,,,4.536111111111111
1634,,,4.538888888888889
1635,,,4.541666666666667
1636,,,4.544444444444444
1637,,,4.5472222222222225
1638,,,4.55
1639,,,4.552777777777778
1640,,,4.555555555555555
1641,,,4.558333333333334
1642,,,4.561111111111111
1643,,,4.563888888888889
1644,,,4.566666666666666
1645,,,4.569444444444445
1646,,,4.572222222222222
1647,,,4.575
1648,,,4.5777777777777775
1649,,,4.580555555555556
1650,,,4.583333333333333
1651,,,4.586111111111111
1652,,,4.588888888888889
1653,,,4.591666666666667
1654,,,4.594444444444444
1655,,,4.597222222222222
1656,,,4.6
1657,,,4.602777777777778
1658,,,4.605555555555555
1659,,,4.608333333333333
1660,,,4.611111111111111
1661,,,4.613888888888889
1662,,,4.616666666666666
1663,,,4.6194444444444445
1664,,,4.622222222222222
1665,,,4.625
1666,,,4.627777777777778
1667,,,4.6305555555555555
1668,,,4.633333333333334
1669,,,4.636111111111111
1670,,,4.638888888888889
1671,,,4.641666666666667
1672,,,4.644444444444445
1673,,,4.647222222222222
1674,,,4.65
1675,,,4.652777777777778
1676,,,4.655555555555556
1677,,,4.658333333333333
1678,,,4.661111111111111
1679,,,4.663888888888889
1680,,,4.666666666666667
1681,,,4.669444444444444
1682,,,4.6722222222222225
1683,,,4.675
1684,,,4.677777777777778
1685,,,4.680555555555555
1686,,,4.683333333333334
1687,,,4.686111111111111
1688,,,4.688888888888889
1689,,,4.691666666666666
1690,,,4.694444444444445
1691,,,4.697222222222222
1692,,,4.7
1693,,,4.7027777777777775
1694,,,4.705555555555556
1695,,,4.708333333333333
1696,,,4.711111111111111
1697,,,4.713888888888889
1698,,,4.716666666666667
1699,,,4.719444444444444
1700,,,4.722222222222222
1701,,,4.725
1702,,,4.727777777777778
1703,,,4.730555555555555
1704,,,4.733333333333333
1705,,,4.736111111111111
1706,,,4.738888888888889
1707,,,4.741666666666666
1708,,,4.7444444444444445
1709,,,4.747222222222222
1710,,,4.75
1711,,,4.752777777777778
1712,,,4.7555555555555555
1713,,,4.758333333333334
1714,,,4.761111111111111
1715,,,4.763888888888889
1716,,,4.766666666666667
1717,,,4.769444444444445
1718,,,4.772222222222222
1719,,,4.775
1720,,,4.777777777777778
1721,,,4.780555555555556
1722,,,4.783333333333333
1723,,,4.786111111111111
1724,,,4.788888888888889
1725,,,4.791666666666667
1726,,,4.794444444444444
1727,,,4.7972222222222225
1728,,,4.8
1729,,,4.802777777777778
1730,,,4.805555555555555
1731,,,4.808333333333334
1732,,,4.811111111111111
1733,,,4.813888888888889
1734,,,4.816666666666666
1735,,,4.819444444444445
1736,,,4.822222222222222
1737,,,4.825
1738,,,4.8277777777777775
1739,,,4.830555555555556
1740,,,4.833333333333333
1741,,,4.836111111111111
1742,,,4.838888888888889
1743,,,4.841666666666667
1744,,,4.844444444444444
1745,,,4.847222222222222
1746,,,4.85
1747,,,4.852777777777778
1748,,,4.855555555555555
1749,,,4.858333333333333
1750,,,4.861111111111111
1751,,,4.863888888888889
1752,,,4.866666666666666
1753,,,4.8694444444444445
1754,,,4.872222222222222
1755,,,4.875
1756,,,4.877777777777778
1757,,,4.8805555555555555
1758,,,4.883333333333334
1759,,,4.886111111111111
1760,,,4.888888888888889
1761,,,4.891666666666667
1762,,,4.894444444444445
1763,,,4.897222222222222
1764,,,4.9
1765,,,4.902777777777778
1766,,,4.905555555555556
1767,,,4.908333333333333
1768,,,4.911111111111111
1769,,,4.913888888888889
1770,,,4.916666666666667
1771,,,4.919444444444444
1772,,,4.9222222222222225
1773,,,4.925
1774,,,4.927777777777778
1775,,,4.930555555555555
1776,,,4.933333333333334
1777,,,4.936111111111111
1778,,,4.938888888888889
1779,,,4.941666666666666
1780,,,4.944444444444445
1781,,,4.947222222222222
1782,,,4.95
1783,,,4.9527777777777775
1784,,,4.955555555555556
1785,,,4.958333333333333
1786,,,4.961111111111111
1787,,,4.963888888888889
1788,,,4.966666666666667
1789,,,4.969444444444444
1790,,,4.972222222222222
1791,,,4.975
1792,,,4.977777777777778
1793,,,4.980555555555555
1794,,,4.983333333333333
1795,,,4.986111111111111
1796,,,4.988888888888889
1797,,,4.991666666666666
1798,,,4.9944444444444445
1799,,,4.997222222222222
1800,,,5.0
1801,,,5.002777777777778
1802,,,5.0055555555555555
1803,,,5.008333333333334
1804,,,5.011111111111111
1805,,,5.013888888888889
1806,,,5.016666666666667
1807,,,5.019444444444445
1808,,,5.022222222222222
1809,,,5.025
1810,,,5.027777777777778
1811,,,5.030555555555556
1812,,,5.033333333333333
1813,,,5.036111111111111
1814,,,5.038888888888889
1815,,,5.041666666666667
1816,,,5.044444444444444
1817,,,5.0472222222222225
1818,,,5.05
1819,,,5.052777777777778
1820,,,5.055555555555555
1821,,,5.058333333333334
1822,,,5.061111111111111
1823,,,5.063888888888889
1824,,,5.066666666666666
1825,,,5.069444444444445
1826,,,5.072222222222222
1827,,,5.075
1828,,,5.0777777777777775
1829,,,5.080555555555556
1830,,,5.083333333333333
1831,,,5.086111111111111
1832,,,5.088888888888889
1833,,,5.091666666666667
1834,,,5.094444444444444
1835,,,5.097222222222222
1836,,,5.1
1837,,,5.102777777777778
1838,,,5.105555555555555
1839,,,5.108333333333333
1840,,,5.111111111111111
1841,,,5.113888888888889
1842,,,5.116666666666666
1843,,,5.1194444444444445
1844,,,5.122222222222222
1845,,,5.125
1846,,,5.127777777777778
1847,,,5.1305555555555555
1848,,,5.133333333333334
1849,,,5.136111111111111
1850,,,5.138888888888889
1851,,,5.141666666666667
1852,,,5.144444444444445
1853,,,5.147222222222222
1854,,,5.15
1855,,,5.152777777777778
1856,,,5.155555555555556
1857,,,5.158333333333333
1858,,,5.161111111111111
1859,,,5.163888888888889
1860,,,5.166666666666667
1861,,,5.169444444444444
1862,,,5.1722222222222225
1863,,,5.175
1864,,,5.177777777777778
1865,,,5.180555555555555
1866,,,5.183333333333334
1867,,,5.186111111111111
1868,,,5.188888888888889
1869,,,5.191666666666666
1870,,,5.194444444444445
1871,,,5.197222222222222
1872,,,5.2
1873,,,5.2027777777777775
1874,,,5.205555555555556
1875,,,5.208333333333333
1876,,,5.211111111111111
1877,,,5.213888888888889
1878,,,5.216666666666667
1879,,,5.219444444444444
1880,,,5.222222222222222
1881,,,5.225
1882,,,5.227777777777778
1883,,,5.230555555555555
1884,,,5.233333333333333
1885,,,5.236111111111111
1886,,,5.238888888888889
1887,,,5.241666666666666
1888,,,5.2444444444444445
1889,,,5.247222222222222
1890,,,5.25
1891,,,5.252777777777778
1892,,,5.2555555555555555
1893,,,5.258333333333334
1894,,,5.261111111111111
1895,,,5.263888888888889
1896,,,5.266666666666667
1897,,,5.269444444444445
1898,,,5.272222222222222
1899,,,5.275
1900,,,5.277777777777778
1901,,,5.280555555555556
1902,,,5.283333333333333
1903,,,5.286111111111111
1904,,,5.288888888888889
1905,,,5.291666666666667
1906,,,5.294444444444444
1907,,,5.2972222222222225
1908,,,5.3
1909,,,5.302777777777778
1910,,,5.305555555555555
1911,,,5.308333333333334
1912,,,5.311111111111111
1913,,,5.313888888888889
1914,,,5.316666666666666
1915,,,5.319444444444445
1916,,,5.322222222222222
1917,,,5.325
1918,,,5.3277777777777775
1919,,,5.330555555555556
1920,,,5.333333333333333
1921,,,5.336111111111111
1922,,,5.338888888888889
1923,,,5.341666666666667
1924,,,5.344444444444444
1925,,,5.347222222222222
1926,,,5.35
1927,,,5.352777777777778
1928,,,5.355555555555555
1929,,,5.358333333333333
1930,,,5.361111111111111
1931,,,5.363888888888889
1932,,,5.366666666666666
1933,,,5.3694444444444445
1934,,,5.372222222222222
1935,,,5.375
1936,,,5.377777777777778
1937,,,5.3805555555555555
1938,,,5.383333333333334
1939,,,5.386111111111111
1940,,,5.388888888888889
1941,,,5.391666666666667
1942,,,5.394444444444445
1943,,,5.397222222222222
1944,,,5.4
1945,,,5.402777777777778
1946,,,5.405555555555556
1947,,,5.408333333333333
1948,,,5.411111111111111
1949,,,5.413888888888889
1950,,,5.416666666666667
1951,,,5.419444444444444
1952,,,5.4222222222222225
1953,,,5.425
1954,,,5.427777777777778
1955,,,5.430555555555555
1956,,,5.433333333333334
1957,,,5.436111111111111
1958,,,5.438888888888889
1959,,,5.441666666666666
1960,,,5.444444444444445
1961,,,5.447222222222222
1962,,,5.45
1963,,,5.4527777777777775
1964,,,5.455555555555556
1965,,,5.458333333333333
1966,,,5.461111111111111
1967,,,5.463888888888889
1968,,,5.466666666666667
1969,,,5.469444444444444
1970,,,5.472222222222222
1971,,,5.475
1972,,,5.477777777777778
1973,,,5.480555555555555
1974,,,5.483333333333333
1975,,,5.486111111111111
1976,,,5.488888888888889
1977,,,5.491666666666666
1978,,,5.4944444444444445
1979,,,5.497222222222222
1980,,,5.5
1981,,,5.502777777777778
1982,,,5.5055555555555555
1983,,,5.508333333333334
1984,,,5.511111111111111
1985,,,5.513888888888889
1986,,,5.516666666666667
1987,,,5.519444444444445
1988,,,5.522222222222222
1989,,,5.525
1990,,,5.527777777777778
1991,,,5.530555555555556
1992,,,5.533333333333333
1993,,,5.536111111111111
1994,,,5.538888888888889
1995,,,5.541666666666667
1996,,,5.544444444444444
1997,,,5.5472222222222225
1998,,,5.55
1999,,,5.552777777777778
2000,,,5.555555555555555
2001,,,5.558333333333334
2002,,,5.561111111111111
2003,,,5.563888888888889
2004,,,5.566666666666666
2005,,,5.569444444444445
2006,,,5.572222222222222
2007,,,5.575
2008,,,5.5777777777777775
2009,,,5.580555555555556
2010,,,5.583333333333333
2011,,,5.586111111111111
2012,,,5.588888888888889
2013,,,5.591666666666667
2014,,,5.594444444444444
2015,,,5.597222222222222
2016,,,5.6
2017,,,5.602777777777778
2018,,,5.605555555555555
2019,,,5.608333333333333
2020,,,5.611111111111111
2021,,,5.613888888888889
2022,,,5.616666666666666
2023,,,5.6194444444444445
2024,,,5.622222222222222
2025,,,5.625
2026,,,5.627777777777778
2027,,,5.6305555555555555
2028,,,5.633333333333334
2029,,,5.636111111111111
2030,,,5.638888888888889
2031,,,5.641666666666667
2032,,,5.644444444444445
2033,,,5.647222222222222
2034,,,5.65
2035,,,5.652777777777778
2036,,,5.655555555555556
2037,,,5.658333333333333
2038,,,5.661111111111111
2039,,,5.663888888888889
2040,,,5.666666666666667
2041,,,5.669444444444444
2042,,,5.6722222222222225
2043,,,5.675
2044,,,5.677777777777778
2045,,,5.680555555555555
2046,,,5.683333333333334
2047,,,5.686111111111111
2048,,,5.688888888888889
2049,,,5.691666666666666
2050,,,5.694444444444445
2051,,,5.697222222222222
2052,,,5.7
2053,,,5.7027777777777775
2054,,,5.705555555555556
2055,,,5.708333333333333
2056,,,5.711111111111111
2057,,,5.713888888888889
2058,,,5.716666666666667
2059,,,5.719444444444444
2060,,,5.722222222222222
2061,,,5.725
2062,,,5.727777777777778
2063,,,5.730555555555555
2064,,,5.733333333333333
2065,,,5.736111111111111
2066,,,5.738888888888889
2067,,,5.741666666666666
2068,,,5.7444444444444445
2069,,,5.747222222222222
2070,,,5.75
2071,,,5.752777777777778
2072,,,5.7555555555555555
2073,,,5.758333333333334
2074,,,5.761111111111111
2075,,,5.763888888888889
2076,,,5.766666666666667
2077,,,5.769444444444445
2078,,,5.772222222222222
2079,,,5.775
2080,,,5.777777777777778
2081,,,5.780555555555556
2082,,,5.783333333333333
2083,,,5.786111111111111
2084,,,5.788888888888889
2085,,,5.791666666666667
2086,,,5.794444444444444
2087,,,5.7972222222222225
2088,,,5.8
2089,,,5.802777777777778
2090,,,5.805555555555555
2091,,,5.808333333333334
2092,,,5.811111111111111
2093,,,5.813888888888889
2094,,,5.816666666666666
2095,,,5.819444444444445
2096,,,5.822222222222222
2097,,,5.825
2098,,,5.8277777777777775
2099,,,5.830555555555556
2100,,,5.833333333333333
2101,,,5.836111111111111
2102,,,5.838888888888889
2103,,,5.841666666666667
2104,,,5.844444444444444
2105,,,5.847222222222222
2106,,,5.85
2107,,,5.852777777777778
2108,,,5.855555555555555
2109,,,5.858333333333333
2110,,,5.861111111111111
2111,,,5.863888888888889
2112,,,5.866666666666666
2113,,,5.8694444444444445
2114,,,5.872222222222222
2115,,,5.875
2116,,,5.877777777777778
2117,,,5.8805555555555555
2118,,,5.883333333333334
2119,,,5.886111111111111
2120,,,5.888888888888889
2121,,,5.891666666666667
2122,,,5.894444444444445
2123,,,5.897222222222222
2124,,,5.9
2125,,,5.902777777777778
2126,,,5.905555555555556
2127,,,5.908333333333333
2128,,,5.911111111111111
2129,,,5.913888888888889
2130,,,5.916666666666667
2131,,,5.919444444444444
2132,,,5.9222222222222225
2133,,,5.925
2134,,,5.927777777777778
2135,,,5.930555555555555
2136,,,5.933333333333334
2137,,,5.936111111111111
2138,,,5.938888888888889
2139,,,5.941666666666666
2140,,,5.944444444444445
2141,,,5.947222222222222
2142,,,5.95
2143,,,5.9527777777777775
2144,,,5.955555555555556
2145,,,5.958333333333333
2146,,,5.961111111111111
2147,,,5.963888888888889
2148,,,5.966666666666667
2149,,,5.969444444444444
2150,,,5.972222222222222
2151,,,5.975
2152,,,5.977777777777778
2153,,,5.980555555555555
2154,,,5.983333333333333
2155,,,5.986111111111111
2156,,,5.988888888888889
2157,,,5.991666666666666
2158,,,5.9944444444444445
2159,,,5.997222222222222
2160,,,6.0
2161,,,6.002777777777778
2162,,,6.0055555555555555
2163,,,6.008333333333334
2164,,,6.011111111111111
2165,,,6.013888888888889
2166,,,6.016666666666667
2167,,,6.019444444444445
2168,,,6.022222222222222
2169,,,6.025
2170,,,6.027777777777778
2171,,,6.030555555555556
2172,,,6.033333333333333
2173,,,6.036111111111111
2174,,,6.038888888888889
2175,,,6.041666666666667
2176,,,6.044444444444444
2177,,,6.0472222222222225
2178,,,6.05
2179,,,6.052777777777778
2180,,,6.055555555555555
2181,,,6.058333333333334
2182,,,6.061111111111111
2183,,,6.063888888888889
2184,,,6.066666666666666
2185,,,6.069444444444445
2186,,,6.072222222222222
2187,,,6.075
2188,,,6.0777777777777775
2189,,,6.080555555555556
2190,,,6.083333333333333
2191,,,6.086111111111111
2192,,,6.088888888888889
2193,,,6.091666666666667
2194,,,6.094444444444444
2195,,,6.097222222222222
2196,,,6.1
2197,,,6.102777777777778
2198,,,6.105555555555555
2199,,,6.108333333333333
2200,,,6.111111111111111
2201,,,6.113888888888889
2202,,,6.116666666666666
2203,,,6.1194444444444445
2204,,,6.122222222222222
2205,,,6.125
2206,,,6.127777777777778
2207,,,6.1305555555555555
2208,,,6.133333333333334
2209,,,6.136111111111111
2210,,,6.138888888888889
2211,,,6.141666666666667
2212,,,6.144444444444445
2213,,,6.147222222222222
2214,,,6.15
2215,,,6.152777777777778
2216,,,6.155555555555556
2217,,,6.158333333333333
